editors,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,clustering_coifficient
Stepen Breker,0.0032697547683923707,0.0051851645019201685,0.368945387700401,1.1815041077447135e-06,0.9955348476024073
Hypeventure,6.411283859592884e-05,0.00013174100156008152,0.3026399320181197,0.0,1.0
S191001,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
8.25.96.36,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Aphrodite1336,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Hailey Ketchum,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
TSDevinU,6.411283859592884e-05,0.00016847911882204682,0.28748292971062694,0.0,1.0
2404:200:FF20:0:0:0:0:29C4,9.616925789389326e-05,0.00013316174480803138,0.3012986076047786,0.0,1.0
Kotofey2016,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Pospaw,0.0005449591280653951,0.0004360127390749563,0.3099857675597106,2.6022837470235673e-07,0.5735294117647058
89.45.61.83,0.00025645135438371534,0.0002490081809331455,0.3048363033893155,0.0,1.0
Eliseriot,0.00025645135438371534,0.0002490081809331455,0.3048363033893155,0.0,1.0
Wikicheshmeh,0.00038467703157557304,0.0003937398033459476,0.3085657606917518,3.1139664012124645e-07,0.6515151515151515
Allweno,0.001923385157877865,0.0011667799553761898,0.31780218347047384,4.511487585436422e-06,0.9581920903954803
129.27.169.218,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
AndersHellstrom2,6.411283859592884e-05,0.00014885796110566637,0.30495832374568055,0.0,1.0
Jace338,6.411283859592884e-05,9.054603848057032e-05,0.2825165668898114,0.0,1.0
2A00:23C6:C86:C600:88F1:E4D8:6D:EB9C,0.00012822567719185767,0.0002323487016728296,0.30505516799285903,0.0,1.0
110.224.250.98,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Notsammyray,0.00012822567719185767,0.00014121207849401252,0.30333798666937795,1.5187847393675145e-07,0.6666666666666666
Leznodc,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
192.76.8.78,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Vesyx,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Rajsai008,6.411283859592884e-05,0.00013996929013248627,0.3044498497595537,0.0,1.0
2A01:CB00:B51:3E00:564:8B29:1AC9:3C4E,3.205641929796442e-05,8.509060184416622e-05,0.2824515557905808,0.0,0.0
Noorarfa09,9.616925789389326e-05,0.0001448946178773413,0.2839179315460537,0.0,1.0
Uroesch,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
63.155.47.38,0.00016028209648982208,0.0003048314918272323,0.3100727762238023,0.0,1.0
Tarsitius01,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Score Beethoven,3.205641929796442e-05,8.509060184416622e-05,0.2824515557905808,0.0,0.0
Saurabhmishra2001,0.00012822567719185767,0.00022278709147950608,0.3081053368064094,0.0,1.0
2402:3A80:109B:9FB4:5816:4375:A494:82D8,0.00012822567719185767,0.00022278709147950608,0.3081053368064094,0.0,1.0
Anstil,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Anonymous_username_781,3.205641929796442e-05,7.356247088081055e-05,0.27702592468153087,0.0,0.0
Anonymous_username_782,6.411283859592884e-05,6.941320987799879e-05,0.29805503523750876,0.0,1.0
Sajad Shingali 216,9.616925789389326e-05,0.00013914031424795687,0.30334215139769083,9.868101623349211e-09,0.6666666666666666
Dharmaxyz,9.616925789389326e-05,0.0002224329344276221,0.3066003191331068,0.0,1.0
2601:1C0:6D00:A560:F478:E2DC:FAB:423D,0.0003526206122776086,0.0006010630336768377,0.31930406678398143,0.0,1.0
اباالحسن وائل,9.616925789389326e-05,0.0002036138900157517,0.30552763776102565,0.0,1.0
Bsckr,6.411283859592884e-05,0.00014990026229243214,0.28498730228634017,0.0,1.0
James HV,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Salvabl,6.411283859592884e-05,0.000150560045971952,0.30404345297109847,0.0,1.0
Obruchez,0.00016028209648982208,0.0002338739737926871,0.30751354401785475,2.3339584341790193e-10,0.9
Mikurobu,6.411283859592884e-05,0.00013274245010424374,0.28350261249616093,0.0,1.0
206.84.171.248,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
65.21.244.25,0.00012822567719185767,0.00021037684455721737,0.305781349088643,0.0,1.0
94.139.178.3,0.00012822567719185767,0.00022138017136431393,0.3074023012403936,0.0,1.0
Wjalves,6.411283859592884e-05,0.00013274245010424374,0.28350261249616093,0.0,1.0
2A02:810B:580:11D4:3939:7134:D375:3D9B,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Anonymous_username_783,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Cora Coralina,3.205641929796442e-05,9.728126365389049e-05,0.28782373566414127,0.0,0.0
Anonymous_username_784,9.616925789389326e-05,0.0001982118942320295,0.30431985230300973,0.0,1.0
200.173.175.163,3.205641929796442e-05,8.509060184416622e-05,0.2824515557905808,0.0,0.0
Oscitare,6.411283859592884e-05,8.990592191662624e-05,0.28279500809004327,0.0,1.0
Bicara Kontrib,6.411283859592884e-05,7.060375198322694e-05,0.29790633726674415,0.0,1.0
IvanScrooge98,6.411283859592884e-05,0.00014349681796454772,0.3019409563233817,0.0,1.0
Santasa99,0.00012822567719185767,0.00032898928895661164,0.3183333419357512,0.0,1.0
2003:DA:1709:D9A2:3C74:F3B:2BCE:8518,0.00016028209648982208,0.00019740298751348118,0.30403090129421784,0.0,1.0
2003:DA:1709:D9A2:C93F:785B:679B:6D9D,0.00016028209648982208,0.00019740298751348118,0.30403090129421784,0.0,1.0
2003:DA:170A:48E4:71CB:8253:681E:347F,0.00016028209648982208,0.00019740298751348118,0.30403090129421784,0.0,1.0
176.31.154.14,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2A01:CB00:B51:3E00:2C79:87F6:2CED:3ED8,6.411283859592884e-05,0.00016914312032381497,0.28929731962460636,0.0,1.0
VladimirPF,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2003:DA:1710:9C1A:5965:8DB4:7DE7:1B41,0.0003526206122776086,0.0004651795060720748,0.30963388125640545,0.0,1.0
2003:DA:1707:C869:28A3:78A5:7ADD:31BB,0.0003526206122776086,0.0004651795060720748,0.30963388125640545,0.0,1.0
2003:DA:170B:EBDC:4C86:F2FA:28E2:5A77,0.00044878987017150186,0.0005555747544344381,0.3118716824111177,1.2333275706568924e-06,0.7912087912087912
Static Hash,0.00012822567719185767,0.00023993806102328796,0.3093260940980989,0.0,1.0
Eric Garciafc,0.0004167334508735374,0.0006502768072022907,0.30250733332946506,0.0,1.0
41.114.173.73,6.411283859592884e-05,8.87394232649745e-05,0.29845766540655183,0.0,1.0
61.120.241.72,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
SalomonSalmon,6.411283859592884e-05,0.00015865307272497678,0.2847632412266335,0.0,1.0
HSV1887,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
102.26.144.133,0.00016028209648982208,0.00031459099559704026,0.3066556406430548,0.0,1.0
Dicepenguin,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Nimaoval,6.411283859592884e-05,0.00015054666634241,0.30543471573007647,0.0,1.0
Cloud.prince,0.0005449591280653951,0.0009081076023512965,0.3191749096681808,3.9557734021049355e-07,0.8970588235294118
Cescac,6.411283859592884e-05,9.135423996545238e-05,0.29976969183141544,0.0,1.0
Andreas Schwarzkopf,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
مدلینگ ایرانی,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
89.138.156.126,0.0012181439333226478,0.0012224958782049724,0.32777387171840505,0.0,1.0
Munkaila Sulemana,0.0007693540631511461,0.000545647362848582,0.31630077732674994,5.803097224163444e-06,0.894927536231884
FrederiqueDube,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Bada Kaji,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Muksina1090,6.411283859592884e-05,6.875144922130525e-05,0.2978822380618958,0.0,1.0
Etoza,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Riepichiep,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
WildStar,6.411283859592884e-05,0.00014885796110566637,0.30495832374568055,0.0,1.0
157.49.141.243,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2A01:CB00:B51:3E00:CBA:25F1:17D7:8B76,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Tanukimura,3.205641929796442e-05,8.338851697788061e-05,0.283008730812251,0.0,0.0
Achim55-aux,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
109.186.57.236,0.0012181439333226478,0.0012224958782049724,0.32777387171840505,0.0,1.0
Ramiro,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
AndreaD&#39;orrio,9.616925789389326e-05,0.00022026307422823817,0.3050088435060923,0.0,1.0
R2lx,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Mariessnt,6.411283859592884e-05,0.000150560045971952,0.30404345297109847,0.0,1.0
Søren Bidstrup,6.411283859592884e-05,9.892686196978896e-05,0.29988361855515183,0.0,1.0
LmDerry,6.411283859592884e-05,0.000150560045971952,0.30404345297109847,0.0,1.0
49.36.237.192,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Kumboloi,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2003:DA:1717:D855:D89:8F9B:BCD2:AE90,0.00012822567719185767,0.00019131215225879486,0.28503142138259946,0.0,1.0
Der Sebb,6.411283859592884e-05,6.693826302023122e-05,0.2978621583694076,0.0,1.0
Kobitasaha365,0.00016028209648982208,0.0003305227593467525,0.32144099858950176,0.0,1.0
90.92.253.156,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Kaihlek 444,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Abinitio25,6.411283859592884e-05,7.752193023369935e-05,0.2984616972016698,0.0,1.0
Kschimney,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2405:204:A59E:11BD:E838:647A:D62:3B4B,6.411283859592884e-05,0.00012344232937241495,0.2843966892408101,0.0,1.0
NemanjaAnt,0.00032056419297964416,0.0003271211792985536,0.3130293648014453,4.118076530345898e-06,0.8666666666666667
Micnl,6.411283859592884e-05,8.49423018846052e-05,0.2991608410904203,0.0,1.0
Le singe du grand&#39;garde,3.205641929796442e-05,7.035005904490307e-05,0.2862537812348679,0.0,0.0
106.205.118.23,6.411283859592884e-05,0.00016251464478787085,0.3094083996954194,0.0,1.0
MariaEDAS,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Pklp,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2409:4041:6EC7:A1C3:8549:DE8:FCF4:A31F,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
220.152.115.155,0.00012822567719185767,0.00023082076006911964,0.3081783964326677,0.0,1.0
Fabery6,9.616925789389326e-05,0.00013266433058200389,0.3046765623731426,0.0,1.0
2003:DA:170B:EBB5:8951:FD29:162F:1E,0.00016028209648982208,0.00023738041989940293,0.290037880658617,0.0,1.0
2003:DA:1710:9C29:8595:67C1:B31E:477D,9.616925789389326e-05,0.00021178080001639502,0.3064132251168547,0.0,1.0
P4K1574N,0.00012822567719185767,0.00032185961383902347,0.31478209376319044,0.0,1.0
Stepzepp,0.00012822567719185767,0.00025830672377764684,0.29128061063203925,0.0,1.0
Clicktab,6.411283859592884e-05,0.00010340855799029387,0.28417355555192175,0.0,1.0
CASalt,0.00012822567719185767,0.0003371561989572549,0.3180995968246201,0.0,1.0
Dream Focus,0.00016028209648982208,0.0003509848780560575,0.2934470998798105,0.0,1.0
FF-11,6.411283859592884e-05,0.0001720257986567752,0.3154562608448387,0.0,1.0
Alejito2016,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
CdnMCG,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Compsols,9.616925789389326e-05,0.00016788669679269254,0.3040518213314637,0.0,1.0
Aimwin66166,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
109.186.104.76,0.0012181439333226478,0.0012224958782049724,0.32777387171840505,0.0,1.0
Alan Islas,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Siaega,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Nowertik,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Eviolite,0.00019233851578778652,0.0003407263773009021,0.3097206924658416,0.0,1.0
I am not a spam,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2A01:CB00:B51:3E00:9D54:6876:544B:B8A9,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
146.168.82.9,0.00022439493508575093,0.00042968869680715474,0.3141733348081851,0.0,1.0
El cestofilo,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2003:CC:AF00:1700:61F8:AFA5:EDFF:B4CE,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
LakedistrictOSM,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Hewittjames,6.411283859592884e-05,0.000150560045971952,0.30404345297109847,0.0,1.0
Mileau,3.205641929796442e-05,8.509060184416622e-05,0.2824515557905808,0.0,0.0
Katherinemayweather,0.00025645135438371534,0.0002573316018098291,0.3084795956137892,0.0,1.0
Maragaretthatcher,0.00025645135438371534,0.0002573316018098291,0.3084795956137892,0.0,1.0
Cookmymeals,0.00025645135438371534,0.0002573316018098291,0.3084795956137892,0.0,1.0
Diegosanangelo,0.00025645135438371534,0.0002573316018098291,0.3084795956137892,0.0,1.0
82.152.145.173,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2003:DA:1717:D89F:40D:4B7B:FF5:C97,0.00012822567719185767,0.00023685498879658882,0.3076848440549084,0.0,1.0
-chanakyakdas,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Ijassaharo,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Ritabert,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
CCPSupporter,0.00012822567719185767,0.00013727464078481356,0.3012205594842506,0.0,1.0
Grundausstattung,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Njd-de,0.00022439493508575093,0.000380180833165245,0.3161197521433491,0.0,1.0
Svr-box,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2A01:CB09:D06E:D0E3:85F:3DD4:FF70:F3B0,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Sidishandsome,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
DeuxPlusQuatre,9.616925789389326e-05,0.00019610491558059767,0.3082299887981419,0.0,1.0
Levi OP,6.411283859592884e-05,0.0001257548565356946,0.30072446333897035,0.0,1.0
74.103.20.40,6.411283859592884e-05,0.0001720257986567752,0.3154562608448387,0.0,1.0
Ali alizdeh,9.616925789389326e-05,0.0002138468770094508,0.30920920880929853,0.0,1.0
MarcGarver,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
דג קטן,0.00022439493508575093,0.0005236928811438467,0.3123037048137792,0.0,1.0
Sunday White,9.616925789389326e-05,0.00019149865641359466,0.31565907443674096,0.0,1.0
39.41.160.204,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
北巷猫眠,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Kifweb,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
80.182.173.56,6.411283859592884e-05,0.0001373423325834559,0.30332549317056534,0.0,1.0
Jcubic,6.411283859592884e-05,9.14133108644813e-05,0.29857866666284866,0.0,1.0
Lransom2003,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Bzhqc,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Takenhabi,3.205641929796442e-05,7.035005904490307e-05,0.2862537812348679,0.0,0.0
LavalJu,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Мит Сколов,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Hmsusu,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Carlos Pozo,6.411283859592884e-05,6.570242059739493e-05,0.2978621583694076,0.0,1.0
Frupa,3.205641929796442e-05,8.509060184416622e-05,0.2824515557905808,0.0,0.0
KingHuang970,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
D. Benjamin Miller,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Alexandre.rozanov,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Desmedth,9.616925789389326e-05,0.0001522828725130549,0.3016853362060601,0.0,1.0
Pbrks,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Mjoe999,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
WikiGuruWanaB,6.411283859592884e-05,0.000150560045971952,0.30404345297109847,0.0,1.0
Arshaan.artist,0.00019233851578778652,0.0003709305689808962,0.315096346117271,2.29092737425388e-10,0.9333333333333333
Editor RA,6.411283859592884e-05,0.0001453020421041368,0.30307168171537463,0.0,1.0
83.202.108.253,6.411283859592884e-05,0.00012633900577635937,0.3011015113325812,0.0,1.0
SquareInARoundHole,6.411283859592884e-05,0.00015325315235858485,0.3060185267881494,0.0,1.0
Mazen Ben 12,6.411283859592884e-05,0.00012633900577635937,0.3011015113325812,0.0,1.0
2A01:CB04:506:F200:4A7:6AE8:4E1C:2E64,6.411283859592884e-05,6.557770256174233e-05,0.2978621583694076,0.0,1.0
37.173.241.115,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Biddjo22,9.616925789389326e-05,0.0001522216731837104,0.3034504744887419,0.0,1.0
37.172.217.168,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Campels,6.411283859592884e-05,0.000150560045971952,0.30404345297109847,0.0,1.0
Teachix,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Carlospino,0.00019233851578778652,0.0003737684283270652,0.308307409743669,6.582768318773121e-07,0.7333333333333333
ScriptMaster,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Shells-shells,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Reddysim78,3.205641929796442e-05,7.802737383676197e-05,0.27879825857194357,0.0,0.0
Schmudde,9.616925789389326e-05,0.0001872096886339151,0.3058575446737196,0.0,1.0
2001:B07:6442:8903:91E5:F825:FBA9:67D3,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
80.149.122.45,6.411283859592884e-05,0.00012633900577635937,0.3011015113325812,0.0,1.0
GeorgHH,6.411283859592884e-05,0.000150560045971952,0.30404345297109847,0.0,1.0
178.190.26.219,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Honza9513,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Yeeno,0.00012822567719185767,0.00022328183758199902,0.30566289805277674,0.0,1.0
Odabo80,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Nebulousquasar,0.00038467703157557304,0.0005453820434201532,0.3210299845550959,6.267491799601986e-07,0.7727272727272727
2A01:CB00:B51:3E00:1887:7ED2:C3D9:A834,0.00016028209648982208,0.00031032829493164455,0.30802372291226315,0.0,1.0
Shubhamkr1393,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
AlexandruAAlu,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Albasanchez.garcia2,3.205641929796442e-05,8.507722221462424e-05,0.2830776255563916,0.0,0.0
Timhigins,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
185.17.14.58,0.00012822567719185767,0.00015077440499783543,0.2840383826836898,0.0,1.0
Moosbart,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Bolrew,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Cocoa-ndn,3.205641929796442e-05,8.507722221462424e-05,0.2830776255563916,0.0,0.0
Payaso loco,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Veyndan,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
P12k,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
MxrtinIgO,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Juliekimtran1,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Thomas.R,3.205641929796442e-05,8.507722221462424e-05,0.2830776255563916,0.0,0.0
Jorgecft,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Joschy,6.411283859592884e-05,0.00012633900577635937,0.3011015113325812,0.0,1.0
Frostberry.Rainbow,0.00016028209648982208,0.0002316293424274348,0.30798507878850256,0.0,1.0
